Sentiment	PhraseId
1	181532
1	181533
1	181534
1	181535
1	181536
1	181537
2	181538
3	181539
3	181540
3	181541
3	181542
1	181543
0	181544
2	181545
0	181546
0	181547
3	181548
0	181549
2	181550
3	181551
3	181552
3	181553
1	181554
1	181555
1	181556
2	181557
2	181558
2	181559
2	181560
2	181561
2	181562
2	181563
1	181564
1	181565
1	181566
1	181567
1	181568
3	181569
3	181570
2	181571
3	181572
3	181573
3	181574
3	181575
2	181576
3	181577
3	181578
4	181579
0	181580
2	181581
2	181582
2	181583
2	181584
2	181585
2	181586
0	181587
2	181588
0	181589
0	181590
2	181591
2	181592
2	181593
2	181594
0	181595
0	181596
2	181597
2	181598
2	181599
2	181600
2	181601
2	181602
2	181603
2	181604
2	181605
2	181606
1	181607
2	181608
2	181609
2	181610
2	181611
2	181612
2	181613
2	181614
2	181615
2	181616
2	181617
2	181618
2	181619
1	181620
2	181621
2	181622
1	181623
1	181624
2	181625
1	181626
1	181627
2	181628
2	181629
2	181630
2	181631
2	181632
2	181633
1	181634
2	181635
2	181636
1	181637
1	181638
3	181639
3	181640
3	181641
2	181642
2	181643
2	181644
2	181645
2	181646
1	181647
1	181648
1	181649
1	181650
3	181651
1	181652
0	181653
0	181654
0	181655
0	181656
0	181657
0	181658
0	181659
0	181660
2	181661
1	181662
2	181663
2	181664
1	181665
2	181666
2	181667
3	181668
3	181669
3	181670
1	181671
1	181672
2	181673
2	181674
2	181675
2	181676
2	181677
2	181678
2	181679
2	181680
2	181681
2	181682
2	181683
2	181684
2	181685
1	181686
1	181687
1	181688
1	181689
2	181690
1	181691
1	181692
1	181693
1	181694
2	181695
2	181696
2	181697
2	181698
2	181699
3	181700
3	181701
3	181702
3	181703
3	181704
3	181705
3	181706
2	181707
2	181708
2	181709
1	181710
2	181711
2	181712
3	181713
3	181714
2	181715
3	181716
3	181717
3	181718
2	181719
3	181720
2	181721
2	181722
2	181723
2	181724
2	181725
3	181726
2	181727
2	181728
2	181729
2	181730
2	181731
2	181732
2	181733
3	181734
2	181735
3	181736
3	181737
3	181738
3	181739
3	181740
3	181741
3	181742
3	181743
3	181744
3	181745
2	181746
2	181747
2	181748
2	181749
2	181750
2	181751
2	181752
2	181753
3	181754
1	181755
1	181756
2	181757
2	181758
1	181759
1	181760
1	181761
1	181762
2	181763
2	181764
2	181765
2	181766
1	181767
4	181768
4	181769
4	181770
4	181771
4	181772
3	181773
3	181774
2	181775
3	181776
3	181777
3	181778
3	181779
2	181780
3	181781
3	181782
2	181783
2	181784
2	181785
2	181786
2	181787
2	181788
3	181789
3	181790
3	181791
1	181792
2	181793
2	181794
1	181795
1	181796
1	181797
1	181798
3	181799
1	181800
2	181801
2	181802
1	181803
1	181804
2	181805
2	181806
2	181807
2	181808
2	181809
2	181810
2	181811
2	181812
2	181813
0	181814
0	181815
0	181816
2	181817
2	181818
2	181819
1	181820
2	181821
2	181822
2	181823
2	181824
2	181825
2	181826
2	181827
2	181828
2	181829
2	181830
2	181831
2	181832
2	181833
2	181834
2	181835
4	181836
4	181837
4	181838
3	181839
4	181840
3	181841
3	181842
3	181843
2	181844
2	181845
4	181846
2	181847
2	181848
2	181849
4	181850
4	181851
2	181852
2	181853
2	181854
2	181855
2	181856
1	181857
3	181858
2	181859
3	181860
3	181861
2	181862
2	181863
3	181864
3	181865
2	181866
2	181867
2	181868
2	181869
2	181870
2	181871
2	181872
2	181873
2	181874
4	181875
3	181876
3	181877
0	181878
0	181879
0	181880
0	181881
0	181882
0	181883
2	181884
2	181885
2	181886
3	181887
1	181888
1	181889
2	181890
2	181891
2	181892
2	181893
1	181894
1	181895
1	181896
1	181897
1	181898
1	181899
2	181900
2	181901
2	181902
2	181903
2	181904
2	181905
1	181906
1	181907
4	181908
4	181909
4	181910
4	181911
4	181912
4	181913
2	181914
2	181915
0	181916
2	181917
2	181918
2	181919
2	181920
2	181921
0	181922
0	181923
0	181924
0	181925
0	181926
0	181927
0	181928
1	181929
1	181930
2	181931
2	181932
0	181933
2	181934
2	181935
2	181936
2	181937
2	181938
2	181939
0	181940
2	181941
2	181942
2	181943
2	181944
2	181945
2	181946
1	181947
1	181948
0	181949
0	181950
1	181951
1	181952
1	181953
1	181954
1	181955
1	181956
1	181957
1	181958
1	181959
1	181960
2	181961
2	181962
2	181963
2	181964
3	181965
3	181966
2	181967
3	181968
2	181969
3	181970
2	181971
2	181972
2	181973
2	181974
2	181975
2	181976
2	181977
2	181978
2	181979
2	181980
2	181981
2	181982
2	181983
2	181984
2	181985
2	181986
2	181987
2	181988
2	181989
2	181990
2	181991
2	181992
2	181993
2	181994
2	181995
2	181996
2	181997
2	181998
2	181999
2	182000
2	182001
2	182002
1	182003
1	182004
2	182005
2	182006
2	182007
1	182008
1	182009
1	182010
1	182011
2	182012
1	182013
1	182014
2	182015
2	182016
0	182017
0	182018
1	182019
1	182020
3	182021
2	182022
2	182023
2	182024
2	182025
2	182026
2	182027
2	182028
2	182029
2	182030
2	182031
2	182032
2	182033
0	182034
0	182035
0	182036
0	182037
0	182038
0	182039
1	182040
1	182041
1	182042
2	182043
1	182044
1	182045
3	182046
3	182047
3	182048
3	182049
3	182050
3	182051
2	182052
2	182053
2	182054
2	182055
2	182056
2	182057
2	182058
2	182059
3	182060
3	182061
2	182062
2	182063
2	182064
2	182065
1	182066
3	182067
3	182068
3	182069
3	182070
3	182071
3	182072
1	182073
1	182074
3	182075
3	182076
3	182077
3	182078
3	182079
1	182080
1	182081
1	182082
1	182083
1	182084
3	182085
4	182086
4	182087
2	182088
1	182089
1	182090
2	182091
2	182092
2	182093
2	182094
2	182095
2	182096
2	182097
1	182098
2	182099
2	182100
0	182101
1	182102
2	182103
2	182104
2	182105
1	182106
2	182107
1	182108
1	182109
1	182110
2	182111
2	182112
3	182113
3	182114
2	182115
2	182116
2	182117
2	182118
2	182119
3	182120
3	182121
3	182122
4	182123
3	182124
2	182125
2	182126
2	182127
2	182128
2	182129
2	182130
2	182131
2	182132
2	182133
2	182134
2	182135
2	182136
3	182137
4	182138
3	182139
2	182140
2	182141
0	182142
2	182143
2	182144
2	182145
0	182146
0	182147
1	182148
1	182149
2	182150
2	182151
2	182152
3	182153
2	182154
2	182155
2	182156
1	182157
1	182158
1	182159
1	182160
1	182161
1	182162
2	182163
2	182164
2	182165
2	182166
1	182167
1	182168
1	182169
1	182170
1	182171
2	182172
2	182173
2	182174
2	182175
2	182176
2	182177
2	182178
2	182179
2	182180
2	182181
2	182182
2	182183
1	182184
2	182185
1	182186
2	182187
2	182188
2	182189
2	182190
2	182191
2	182192
3	182193
1	182194
1	182195
2	182196
2	182197
3	182198
3	182199
3	182200
2	182201
2	182202
2	182203
2	182204
3	182205
2	182206
3	182207
3	182208
3	182209
1	182210
1	182211
1	182212
2	182213
2	182214
3	182215
4	182216
2	182217
2	182218
4	182219
3	182220
4	182221
3	182222
3	182223
2	182224
3	182225
3	182226
3	182227
3	182228
2	182229
2	182230
2	182231
2	182232
3	182233
3	182234
3	182235
2	182236
2	182237
1	182238
3	182239
3	182240
3	182241
4	182242
4	182243
4	182244
3	182245
3	182246
1	182247
1	182248
1	182249
1	182250
2	182251
2	182252
3	182253
4	182254
3	182255
3	182256
1	182257
1	182258
2	182259
2	182260
1	182261
1	182262
1	182263
1	182264
2	182265
2	182266
1	182267
0	182268
0	182269
2	182270
0	182271
0	182272
0	182273
3	182274
3	182275
3	182276
3	182277
3	182278
3	182279
3	182280
3	182281
3	182282
2	182283
0	182284
0	182285
2	182286
2	182287
0	182288
0	182289
0	182290
1	182291
2	182292
0	182293
2	182294
1	182295
2	182296
2	182297
2	182298
1	182299
1	182300
1	182301
1	182302
2	182303
2	182304
2	182305
2	182306
2	182307
2	182308
0	182309
0	182310
1	182311
1	182312
1	182313
1	182314
1	182315
1	182316
1	182317
3	182318
2	182319
2	182320
2	182321
1	182322
2	182323
2	182324
2	182325
2	182326
2	182327
2	182328
2	182329
2	182330
2	182331
1	182332
1	182333
1	182334
2	182335
2	182336
0	182337
1	182338
2	182339
1	182340
0	182341
1	182342
1	182343
3	182344
3	182345
1	182346
1	182347
2	182348
2	182349
2	182350
1	182351
2	182352
1	182353
1	182354
1	182355
1	182356
0	182357
0	182358
0	182359
1	182360
1	182361
1	182362
2	182363
2	182364
2	182365
2	182366
3	182367
3	182368
3	182369
3	182370
3	182371
1	182372
2	182373
2	182374
2	182375
4	182376
4	182377
3	182378
3	182379
3	182380
2	182381
2	182382
3	182383
2	182384
3	182385
2	182386
3	182387
2	182388
2	182389
2	182390
2	182391
2	182392
2	182393
2	182394
1	182395
2	182396
1	182397
1	182398
1	182399
1	182400
2	182401
2	182402
2	182403
2	182404
1	182405
1	182406
2	182407
2	182408
0	182409
2	182410
2	182411
2	182412
2	182413
2	182414
2	182415
2	182416
3	182417
3	182418
3	182419
2	182420
2	182421
2	182422
2	182423
2	182424
2	182425
2	182426
2	182427
2	182428
2	182429
2	182430
2	182431
2	182432
2	182433
3	182434
3	182435
3	182436
3	182437
3	182438
3	182439
2	182440
2	182441
2	182442
2	182443
3	182444
3	182445
3	182446
3	182447
2	182448
3	182449
3	182450
2	182451
2	182452
2	182453
0	182454
0	182455
0	182456
0	182457
0	182458
2	182459
2	182460
2	182461
2	182462
1	182463
1	182464
1	182465
1	182466
1	182467
1	182468
1	182469
2	182470
2	182471
2	182472
2	182473
2	182474
2	182475
2	182476
2	182477
2	182478
2	182479
2	182480
2	182481
2	182482
2	182483
2	182484
4	182485
4	182486
4	182487
4	182488
4	182489
4	182490
3	182491
3	182492
3	182493
3	182494
2	182495
3	182496
2	182497
2	182498
1	182499
1	182500
1	182501
1	182502
1	182503
1	182504
2	182505
2	182506
3	182507
2	182508
2	182509
2	182510
2	182511
2	182512
2	182513
2	182514
2	182515
2	182516
2	182517
2	182518
2	182519
2	182520
2	182521
2	182522
1	182523
2	182524
2	182525
2	182526
1	182527
1	182528
2	182529
2	182530
1	182531
1	182532
1	182533
1	182534
1	182535
1	182536
2	182537
1	182538
1	182539
1	182540
1	182541
1	182542
1	182543
1	182544
2	182545
2	182546
1	182547
1	182548
1	182549
1	182550
1	182551
1	182552
1	182553
1	182554
1	182555
1	182556
2	182557
2	182558
2	182559
2	182560
2	182561
2	182562
2	182563
3	182564
2	182565
3	182566
2	182567
2	182568
2	182569
2	182570
3	182571
2	182572
3	182573
3	182574
3	182575
3	182576
1	182577
1	182578
2	182579
2	182580
2	182581
3	182582
3	182583
3	182584
3	182585
3	182586
2	182587
1	182588
1	182589
1	182590
1	182591
2	182592
2	182593
1	182594
2	182595
2	182596
1	182597
2	182598
2	182599
2	182600
2	182601
1	182602
1	182603
2	182604
2	182605
1	182606
1	182607
1	182608
2	182609
2	182610
2	182611
2	182612
2	182613
2	182614
2	182615
2	182616
2	182617
4	182618
3	182619
4	182620
4	182621
3	182622
3	182623
3	182624
2	182625
2	182626
2	182627
3	182628
3	182629
2	182630
2	182631
2	182632
3	182633
3	182634
3	182635
1	182636
2	182637
2	182638
2	182639
2	182640
2	182641
1	182642
1	182643
1	182644
1	182645
1	182646
1	182647
1	182648
2	182649
1	182650
1	182651
2	182652
1	182653
1	182654
2	182655
2	182656
2	182657
1	182658
1	182659
4	182660
4	182661
4	182662
2	182663
2	182664
3	182665
2	182666
2	182667
2	182668
2	182669
2	182670
2	182671
3	182672
3	182673
2	182674
2	182675
2	182676
2	182677
2	182678
2	182679
2	182680
2	182681
2	182682
2	182683
3	182684
3	182685
3	182686
2	182687
2	182688
3	182689
3	182690
2	182691
2	182692
2	182693
3	182694
3	182695
3	182696
3	182697
2	182698
2	182699
2	182700
3	182701
3	182702
3	182703
2	182704
3	182705
3	182706
3	182707
0	182708
1	182709
1	182710
1	182711
1	182712
1	182713
1	182714
1	182715
2	182716
2	182717
2	182718
1	182719
2	182720
2	182721
2	182722
2	182723
2	182724
2	182725
2	182726
2	182727
2	182728
3	182729
3	182730
3	182731
3	182732
3	182733
2	182734
2	182735
2	182736
3	182737
2	182738
2	182739
2	182740
2	182741
2	182742
2	182743
1	182744
1	182745
2	182746
2	182747
2	182748
2	182749
1	182750
1	182751
3	182752
3	182753
3	182754
3	182755
2	182756
3	182757
3	182758
3	182759
2	182760
2	182761
0	182762
0	182763
0	182764
1	182765
1	182766
1	182767
2	182768
1	182769
1	182770
1	182771
1	182772
1	182773
1	182774
1	182775
2	182776
2	182777
2	182778
2	182779
2	182780
2	182781
2	182782
2	182783
2	182784
2	182785
4	182786
4	182787
4	182788
2	182789
2	182790
2	182791
3	182792
2	182793
0	182794
1	182795
1	182796
1	182797
1	182798
2	182799
2	182800
1	182801
1	182802
1	182803
1	182804
1	182805
1	182806
2	182807
2	182808
2	182809
2	182810
2	182811
2	182812
1	182813
1	182814
1	182815
1	182816
1	182817
2	182818
2	182819
2	182820
2	182821
4	182822
2	182823
2	182824
2	182825
2	182826
2	182827
2	182828
2	182829
2	182830
2	182831
2	182832
2	182833
2	182834
2	182835
2	182836
4	182837
4	182838
3	182839
3	182840
3	182841
3	182842
3	182843
3	182844
2	182845
2	182846
2	182847
4	182848
4	182849
4	182850
3	182851
1	182852
2	182853
1	182854
1	182855
1	182856
1	182857
1	182858
1	182859
2	182860
2	182861
2	182862
2	182863
2	182864
2	182865
2	182866
2	182867
2	182868
2	182869
1	182870
1	182871
2	182872
2	182873
2	182874
2	182875
1	182876
1	182877
1	182878
1	182879
2	182880
2	182881
2	182882
2	182883
2	182884
2	182885
2	182886
3	182887
3	182888
2	182889
2	182890
2	182891
3	182892
3	182893
2	182894
2	182895
3	182896
2	182897
1	182898
2	182899
2	182900
2	182901
2	182902
3	182903
2	182904
3	182905
2	182906
3	182907
2	182908
2	182909
2	182910
2	182911
2	182912
3	182913
2	182914
2	182915
2	182916
2	182917
3	182918
4	182919
2	182920
2	182921
2	182922
3	182923
3	182924
2	182925
2	182926
2	182927
3	182928
3	182929
2	182930
3	182931
3	182932
3	182933
3	182934
3	182935
2	182936
2	182937
2	182938
2	182939
2	182940
2	182941
2	182942
2	182943
2	182944
3	182945
3	182946
3	182947
3	182948
2	182949
2	182950
2	182951
2	182952
2	182953
1	182954
1	182955
1	182956
1	182957
1	182958
1	182959
1	182960
1	182961
1	182962
2	182963
2	182964
2	182965
2	182966
2	182967
1	182968
1	182969
1	182970
1	182971
1	182972
3	182973
3	182974
2	182975
2	182976
1	182977
1	182978
1	182979
2	182980
2	182981
1	182982
2	182983
1	182984
2	182985
2	182986
2	182987
2	182988
2	182989
2	182990
2	182991
3	182992
3	182993
1	182994
2	182995
2	182996
2	182997
2	182998
2	182999
2	183000
2	183001
2	183002
2	183003
2	183004
2	183005
2	183006
1	183007
1	183008
1	183009
2	183010
2	183011
4	183012
4	183013
4	183014
4	183015
4	183016
4	183017
4	183018
4	183019
3	183020
3	183021
3	183022
3	183023
2	183024
2	183025
1	183026
2	183027
2	183028
3	183029
3	183030
2	183031
2	183032
2	183033
2	183034
2	183035
2	183036
2	183037
3	183038
2	183039
2	183040
2	183041
2	183042
2	183043
1	183044
1	183045
1	183046
1	183047
1	183048
1	183049
1	183050
1	183051
2	183052
2	183053
2	183054
2	183055
2	183056
1	183057
1	183058
1	183059
1	183060
1	183061
1	183062
1	183063
3	183064
3	183065
0	183066
0	183067
2	183068
2	183069
2	183070
2	183071
2	183072
2	183073
2	183074
2	183075
2	183076
2	183077
2	183078
2	183079
2	183080
2	183081
2	183082
2	183083
2	183084
2	183085
2	183086
2	183087
2	183088
2	183089
2	183090
2	183091
0	183092
0	183093
1	183094
1	183095
0	183096
0	183097
0	183098
0	183099
1	183100
2	183101
2	183102
2	183103
2	183104
2	183105
2	183106
2	183107
2	183108
2	183109
2	183110
2	183111
1	183112
1	183113
1	183114
3	183115
3	183116
1	183117
1	183118
1	183119
2	183120
3	183121
3	183122
1	183123
1	183124
2	183125
2	183126
3	183127
2	183128
2	183129
3	183130
3	183131
3	183132
3	183133
3	183134
2	183135
3	183136
2	183137
2	183138
3	183139
2	183140
3	183141
3	183142
3	183143
2	183144
2	183145
4	183146
4	183147
4	183148
4	183149
3	183150
3	183151
2	183152
3	183153
4	183154
3	183155
3	183156
3	183157
3	183158
2	183159
2	183160
2	183161
2	183162
2	183163
3	183164
3	183165
2	183166
2	183167
2	183168
2	183169
3	183170
3	183171
3	183172
3	183173
2	183174
3	183175
2	183176
3	183177
3	183178
2	183179
2	183180
2	183181
2	183182
3	183183
3	183184
3	183185
3	183186
3	183187
2	183188
2	183189
2	183190
2	183191
3	183192
3	183193
2	183194
3	183195
2	183196
2	183197
2	183198
2	183199
2	183200
2	183201
2	183202
2	183203
3	183204
2	183205
2	183206
3	183207
2	183208
2	183209
2	183210
2	183211
2	183212
2	183213
2	183214
2	183215
3	183216
2	183217
1	183218
2	183219
2	183220
2	183221
2	183222
2	183223
2	183224
2	183225
2	183226
1	183227
2	183228
2	183229
2	183230
3	183231
1	183232
1	183233
1	183234
1	183235
2	183236
2	183237
2	183238
3	183239
1	183240
1	183241
1	183242
2	183243
2	183244
2	183245
2	183246
2	183247
2	183248
2	183249
2	183250
2	183251
2	183252
2	183253
3	183254
2	183255
2	183256
2	183257
2	183258
3	183259
3	183260
3	183261
3	183262
3	183263
3	183264
2	183265
3	183266
2	183267
2	183268
3	183269
3	183270
3	183271
3	183272
3	183273
2	183274
2	183275
3	183276
2	183277
3	183278
3	183279
2	183280
2	183281
1	183282
2	183283
1	183284
1	183285
1	183286
2	183287
2	183288
2	183289
2	183290
2	183291
2	183292
2	183293
2	183294
2	183295
2	183296
2	183297
3	183298
2	183299
2	183300
2	183301
2	183302
2	183303
2	183304
2	183305
2	183306
2	183307
2	183308
2	183309
1	183310
1	183311
2	183312
2	183313
2	183314
2	183315
2	183316
2	183317
2	183318
1	183319
1	183320
2	183321
2	183322
2	183323
1	183324
1	183325
2	183326
3	183327
1	183328
1	183329
1	183330
3	183331
2	183332
2	183333
1	183334
1	183335
1	183336
1	183337
3	183338
2	183339
2	183340
2	183341
2	183342
2	183343
1	183344
1	183345
1	183346
2	183347
2	183348
2	183349
1	183350
1	183351
1	183352
1	183353
1	183354
2	183355
2	183356
2	183357
2	183358
1	183359
2	183360
1	183361
2	183362
2	183363
2	183364
2	183365
2	183366
3	183367
2	183368
1	183369
3	183370
3	183371
2	183372
2	183373
2	183374
2	183375
2	183376
2	183377
2	183378
2	183379
2	183380
2	183381
3	183382
3	183383
3	183384
2	183385
2	183386
4	183387
4	183388
4	183389
4	183390
4	183391
4	183392
4	183393
4	183394
3	183395
3	183396
3	183397
0	183398
2	183399
2	183400
2	183401
2	183402
2	183403
2	183404
0	183405
0	183406
0	183407
0	183408
0	183409
0	183410
0	183411
3	183412
2	183413
2	183414
2	183415
2	183416
2	183417
2	183418
1	183419
2	183420
1	183421
1	183422
1	183423
1	183424
1	183425
2	183426
2	183427
2	183428
2	183429
2	183430
1	183431
1	183432
1	183433
2	183434
2	183435
2	183436
2	183437
2	183438
2	183439
2	183440
3	183441
3	183442
2	183443
2	183444
3	183445
4	183446
3	183447
2	183448
2	183449
2	183450
2	183451
2	183452
2	183453
2	183454
2	183455
2	183456
2	183457
2	183458
2	183459
2	183460
2	183461
2	183462
2	183463
2	183464
1	183465
1	183466
2	183467
3	183468
3	183469
3	183470
0	183471
2	183472
2	183473
0	183474
0	183475
0	183476
0	183477
0	183478
2	183479
2	183480
2	183481
2	183482
0	183483
0	183484
0	183485
0	183486
0	183487
0	183488
3	183489
3	183490
3	183491
3	183492
1	183493
2	183494
2	183495
2	183496
0	183497
0	183498
0	183499
2	183500
2	183501
0	183502
0	183503
0	183504
1	183505
1	183506
1	183507
3	183508
3	183509
3	183510
1	183511
1	183512
1	183513
3	183514
3	183515
3	183516
3	183517
3	183518
3	183519
3	183520
1	183521
1	183522
0	183523
1	183524
1	183525
1	183526
2	183527
2	183528
1	183529
1	183530
1	183531
2	183532
2	183533
2	183534
2	183535
2	183536
2	183537
4	183538
3	183539
2	183540
2	183541
2	183542
2	183543
3	183544
3	183545
2	183546
1	183547
2	183548
2	183549
2	183550
2	183551
2	183552
2	183553
3	183554
3	183555
2	183556
2	183557
3	183558
3	183559
3	183560
4	183561
4	183562
4	183563
4	183564
2	183565
4	183566
3	183567
3	183568
2	183569
2	183570
2	183571
2	183572
3	183573
2	183574
2	183575
2	183576
2	183577
2	183578
2	183579
2	183580
2	183581
2	183582
2	183583
2	183584
2	183585
2	183586
2	183587
2	183588
2	183589
2	183590
2	183591
2	183592
2	183593
2	183594
2	183595
2	183596
2	183597
2	183598
2	183599
2	183600
2	183601
2	183602
2	183603
2	183604
3	183605
1	183606
1	183607
1	183608
2	183609
2	183610
2	183611
2	183612
2	183613
2	183614
2	183615
2	183616
2	183617
2	183618
2	183619
2	183620
2	183621
2	183622
2	183623
2	183624
2	183625
2	183626
3	183627
2	183628
2	183629
2	183630
2	183631
2	183632
2	183633
2	183634
2	183635
2	183636
2	183637
2	183638
2	183639
2	183640
2	183641
3	183642
2	183643
1	183644
1	183645
2	183646
2	183647
2	183648
2	183649
2	183650
3	183651
2	183652
2	183653
2	183654
2	183655
3	183656
3	183657
2	183658
2	183659
2	183660
2	183661
2	183662
2	183663
3	183664
3	183665
3	183666
3	183667
2	183668
2	183669
3	183670
3	183671
3	183672
3	183673
2	183674
3	183675
3	183676
3	183677
3	183678
3	183679
3	183680
2	183681
2	183682
1	183683
1	183684
3	183685
3	183686
3	183687
2	183688
2	183689
2	183690
2	183691
3	183692
3	183693
2	183694
2	183695
2	183696
2	183697
2	183698
2	183699
2	183700
2	183701
2	183702
2	183703
1	183704
2	183705
2	183706
3	183707
3	183708
3	183709
1	183710
1	183711
1	183712
1	183713
1	183714
1	183715
1	183716
1	183717
1	183718
2	183719
2	183720
1	183721
2	183722
3	183723
2	183724
2	183725
3	183726
3	183727
3	183728
3	183729
3	183730
3	183731
2	183732
2	183733
3	183734
3	183735
3	183736
3	183737
3	183738
3	183739
2	183740
2	183741
2	183742
2	183743
2	183744
2	183745
2	183746
2	183747
2	183748
2	183749
2	183750
2	183751
0	183752
1	183753
0	183754
0	183755
2	183756
0	183757
0	183758
0	183759
1	183760
1	183761
1	183762
3	183763
3	183764
3	183765
2	183766
3	183767
3	183768
2	183769
2	183770
2	183771
2	183772
3	183773
3	183774
3	183775
1	183776
1	183777
1	183778
1	183779
1	183780
4	183781
4	183782
4	183783
3	183784
3	183785
3	183786
3	183787
3	183788
3	183789
3	183790
2	183791
2	183792
2	183793
2	183794
3	183795
3	183796
3	183797
2	183798
2	183799
3	183800
3	183801
2	183802
2	183803
2	183804
1	183805
2	183806
2	183807
2	183808
2	183809
2	183810
2	183811
2	183812
1	183813
1	183814
1	183815
1	183816
1	183817
2	183818
2	183819
2	183820
2	183821
2	183822
3	183823
3	183824
2	183825
4	183826
4	183827
3	183828
3	183829
3	183830
3	183831
3	183832
3	183833
3	183834
2	183835
2	183836
2	183837
2	183838
2	183839
2	183840
2	183841
2	183842
2	183843
2	183844
2	183845
2	183846
1	183847
2	183848
2	183849
2	183850
2	183851
2	183852
2	183853
2	183854
2	183855
2	183856
2	183857
2	183858
3	183859
3	183860
3	183861
3	183862
2	183863
3	183864
3	183865
1	183866
1	183867
1	183868
2	183869
1	183870
2	183871
2	183872
2	183873
2	183874
2	183875
2	183876
2	183877
2	183878
2	183879
0	183880
0	183881
0	183882
0	183883
1	183884
1	183885
2	183886
2	183887
2	183888
2	183889
2	183890
2	183891
2	183892
0	183893
2	183894
2	183895
2	183896
0	183897
2	183898
0	183899
0	183900
1	183901
1	183902
0	183903
1	183904
1	183905
1	183906
1	183907
2	183908
2	183909
1	183910
2	183911
2	183912
2	183913
2	183914
2	183915
3	183916
3	183917
1	183918
1	183919
3	183920
2	183921
2	183922
2	183923
2	183924
3	183925
3	183926
3	183927
3	183928
3	183929
3	183930
3	183931
3	183932
3	183933
3	183934
3	183935
3	183936
2	183937
2	183938
2	183939
2	183940
2	183941
2	183942
2	183943
2	183944
2	183945
2	183946
2	183947
3	183948
3	183949
2	183950
2	183951
2	183952
2	183953
2	183954
1	183955
1	183956
1	183957
2	183958
1	183959
1	183960
2	183961
2	183962
2	183963
2	183964
2	183965
2	183966
2	183967
2	183968
2	183969
2	183970
2	183971
2	183972
4	183973
4	183974
4	183975
4	183976
4	183977
3	183978
3	183979
3	183980
3	183981
3	183982
3	183983
2	183984
2	183985
3	183986
3	183987
3	183988
3	183989
1	183990
3	183991
2	183992
2	183993
3	183994
2	183995
3	183996
3	183997
4	183998
2	183999
3	184000
3	184001
2	184002
2	184003
2	184004
3	184005
2	184006
2	184007
2	184008
2	184009
2	184010
3	184011
2	184012
3	184013
3	184014
3	184015
3	184016
3	184017
3	184018
3	184019
1	184020
1	184021
3	184022
2	184023
2	184024
2	184025
2	184026
2	184027
1	184028
1	184029
1	184030
2	184031
2	184032
2	184033
2	184034
3	184035
3	184036
3	184037
3	184038
3	184039
1	184040
2	184041
2	184042
1	184043
1	184044
1	184045
1	184046
1	184047
1	184048
2	184049
2	184050
2	184051
2	184052
2	184053
2	184054
2	184055
3	184056
3	184057
3	184058
2	184059
2	184060
2	184061
2	184062
1	184063
1	184064
1	184065
1	184066
2	184067
2	184068
2	184069
1	184070
2	184071
2	184072
3	184073
3	184074
4	184075
4	184076
4	184077
3	184078
2	184079
2	184080
2	184081
2	184082
2	184083
4	184084
4	184085
3	184086
2	184087
2	184088
2	184089
2	184090
2	184091
2	184092
2	184093
2	184094
2	184095
2	184096
3	184097
2	184098
3	184099
3	184100
3	184101
3	184102
2	184103
2	184104
3	184105
3	184106
3	184107
2	184108
2	184109
2	184110
2	184111
2	184112
3	184113
3	184114
4	184115
3	184116
3	184117
2	184118
3	184119
3	184120
3	184121
3	184122
3	184123
2	184124
2	184125
2	184126
2	184127
3	184128
3	184129
3	184130
3	184131
3	184132
3	184133
3	184134
3	184135
2	184136
2	184137
0	184138
0	184139
0	184140
0	184141
0	184142
2	184143
0	184144
0	184145
0	184146
1	184147
2	184148
2	184149
2	184150
2	184151
2	184152
2	184153
2	184154
2	184155
2	184156
2	184157
2	184158
2	184159
2	184160
2	184161
2	184162
4	184163
4	184164
4	184165
4	184166
4	184167
4	184168
2	184169
3	184170
1	184171
1	184172
2	184173
2	184174
2	184175
2	184176
2	184177
1	184178
2	184179
1	184180
2	184181
2	184182
2	184183
2	184184
2	184185
2	184186
2	184187
2	184188
3	184189
3	184190
3	184191
3	184192
3	184193
2	184194
2	184195
2	184196
2	184197
2	184198
2	184199
2	184200
2	184201
2	184202
2	184203
3	184204
3	184205
2	184206
2	184207
2	184208
2	184209
2	184210
2	184211
3	184212
3	184213
3	184214
3	184215
1	184216
1	184217
3	184218
1	184219
4	184220
4	184221
4	184222
4	184223
3	184224
3	184225
3	184226
2	184227
3	184228
2	184229
3	184230
1	184231
1	184232
1	184233
3	184234
2	184235
3	184236
3	184237
3	184238
3	184239
3	184240
3	184241
2	184242
2	184243
2	184244
2	184245
2	184246
2	184247
2	184248
2	184249
0	184250
0	184251
0	184252
0	184253
0	184254
0	184255
0	184256
0	184257
0	184258
0	184259
0	184260
2	184261
2	184262
2	184263
0	184264
0	184265
1	184266
3	184267
3	184268
3	184269
2	184270
2	184271
2	184272
2	184273
3	184274
3	184275
3	184276
3	184277
2	184278
3	184279
1	184280
1	184281
2	184282
2	184283
2	184284
2	184285
1	184286
2	184287
2	184288
2	184289
2	184290
2	184291
2	184292
3	184293
4	184294
1	184295
2	184296
2	184297
2	184298
1	184299
2	184300
1	184301
1	184302
1	184303
2	184304
2	184305
2	184306
2	184307
2	184308
2	184309
2	184310
2	184311
2	184312
2	184313
2	184314
2	184315
2	184316
2	184317
2	184318
2	184319
3	184320
3	184321
2	184322
3	184323
3	184324
2	184325
2	184326
2	184327
2	184328
